datetime,open,high,low,close,volume,rsi,macd,bb_upper,atr,vwap,ema,adx,cci,stoch,obv,sentiment
2025-07-04 00:00:00,2591.26,2593.5,2590.7,2593.49,592.5489,53.93049880841728,-0.8549973466665506,2598.1205852627477,2.8756833877261205,2591.62914747931,2591.5383074951114,16.35803529561506,41.05534105533463,62.35955056179743,24545.129399999998,-0.00013999882346712086
2025-07-04 00:10:00,2593.0,2593.0,2589.57,2592.89,657.1369,52.41325922982375,-0.45200610179836076,2598.119094803493,2.883778023090375,2590.5794468104486,2591.793852620715,14.970621384200403,38.481036722527605,57.54414125200684,23355.103099999997,5.9874998427726185e-06
2025-07-04 00:15:00,2592.89,2595.36,2590.36,2591.54,644.6289,48.879266042140465,-0.4169092687425291,2597.858073177727,3.034936735726777,2590.341158480162,2591.769676180647,14.087633113534437,77.17948717949261,53.988868274583076,22710.474199999997,5.002423225214381e-05
2025-07-04 00:20:00,2591.53,2593.69,2588.43,2588.65,588.0109,42.30345745659775,-0.6152019577302781,2597.550048428916,3.193869826032023,2590.146586958203,2591.4725641634423,13.550122677442781,8.0906015912826,30.394190871371283,22122.463299999996,2.0478703405750014e-05
2025-07-04 00:25:00,2588.65,2593.15,2588.56,2590.67,775.946,47.60888445087203,-0.6024090279315715,2597.2008003768196,3.293593409886889,2590.17938263566,2591.3961294812098,13.0510058439291,28.687123555272912,51.34854771784341,22898.409299999996,7.005033192244066e-05
2025-07-04 00:30:00,2590.68,2593.0,2590.67,2593.0,345.19169999999997,52.979754906209585,-0.39965207121758795,2597.128571271872,3.2247653091806776,2590.470910045522,2591.5488790544277,12.587540212809255,76.20432296209779,75.51867219916963,23243.600999999995,0.00022838039253370024
2025-07-04 00:35:00,2593.0,2594.39,2591.53,2592.57,487.7155,51.92187918074397,-0.2705444604453078,2596.99915098647,3.1987106442391773,2590.7634803820993,2591.646128668292,11.786113792778698,88.25270378668569,71.05809128630841,22755.885499999997,0.00019554784172255238
2025-07-04 00:40:00,2592.56,2598.56,2592.56,2595.94,987.5219000000001,58.855807923902034,0.10252326264344447,2596.509279861316,3.398802741079236,2591.6101701619245,2592.0550687951213,12.407456420268662,174.91394350921158,79.59501557632507,23743.407399999996,0.00021720225883658148
2025-07-04 00:45:00,2595.93,2598.44,2595.93,2597.77,549.8926,62.056032810130766,0.5396273389933413,2596.866345504523,3.3353168310021633,2592.337720418176,2592.599347957491,12.984417431509344,206.8173465637735,93.45484672742376,24293.299999999996,0.0002501997602446608
2025-07-04 00:50:00,2597.78,2597.87,2587.77,2588.84,2157.6198999999997,44.050444763630104,0.16357352600243757,2596.703749002331,3.818508485930574,2592.341496391693,2592.241314818682,13.222871406990391,-33.52648257130925,9.916589434663274,22135.680099999998,-5.138620964884044e-05
2025-07-04 00:55:00,2588.84,2589.46,2581.51,2588.53,2095.4346,43.57774759715531,-0.15764896025484632,2596.711441770626,4.113615022649806,2591.336251950998,2591.887856264522,14.648812429727883,-214.42289935366722,41.17302052785979,20040.245499999997,-8.67787006380849e-05
2025-07-04 01:00:00,2588.53,2592.5,2588.0,2591.64,688.0332,49.43949963480559,-0.15943126190677503,2596.7557354007663,4.141213949603391,2591.327093573086,2591.864250905996,15.065849218482152,-52.89620561888571,59.4134897360693,20728.2787,-5.869483007459967e-05
2025-07-04 01:05:00,2591.64,2597.02,2591.64,2595.17,917.0654000000001,55.13676688062005,0.12258466998309814,2597.238676203206,4.229698667488871,2591.592330913387,2592.179084153044,14.3132168580128,86.2539725169091,80.11730205278636,21645.3441,7.02343937705278e-05
2025-07-04 01:10:00,2595.18,2596.26,2594.49,2595.35,405.43730000000005,55.41266530720517,0.35649932123578765,2597.3955489859677,4.054005905525412,2591.6730313679245,2592.481076138469,13.614343951862685,95.63391532581248,81.17302052785872,22050.7814,7.98708838992875e-05
2025-07-04 01:15:00,2595.34,2598.44,2595.18,2596.83,575.8439000000001,57.715253535588374,0.6537657936278265,2597.755732963695,3.9972911979878982,2591.856918824389,2592.895259363376,12.833386544940327,117.65189810686024,89.85337243401733,22626.6253,0.0001707796505465431
2025-07-04 01:20:00,2596.83,2600.01,2594.29,2599.78,1210.4799,61.93490578128893,1.1145441888793357,2598.9766888477657,4.120341826703067,2592.4597608840636,2593.5509489478163,12.461199382069637,120.85033926295338,98.75675675675666,23837.105199999998,0.0003583769401156363
2025-07-04 01:25:00,2599.78,2603.17,2595.8,2596.25,955.8437,54.87779470048899,1.181256103234773,2599.3091301291743,4.35246026765284,2592.907949823063,2593.8080014289767,12.769854857357293,107.01486540780093,68.05170821791265,22881.261499999997,0.00018019888057769587
2025-07-04 01:30:00,2596.26,2597.62,2594.99,2596.46,643.6925,55.204798081793854,1.2368138013389398,2599.6342433718596,4.229427391391931,2593.203274910117,2594.0605727214547,12.834226443655595,53.08318026764774,69.0212373037854,23524.953999999998,0.00011199093490844396
2025-07-04 01:35:00,2596.47,2596.58,2590.0,2591.25,780.4619,46.249637614272636,0.8506346326025778,2599.6342433718596,4.397325434863931,2593.3131913431416,2593.792899128935,12.160553929555165,-39.59638660324804,44.96768236380354,22744.4921,-4.1404657052999484e-05
2025-07-04 01:40:00,2591.24,2591.25,2587.43,2588.63,608.0693,42.51469553462988,0.3293759148441495,2599.744455041342,4.3560879038022335,2593.146027841763,2593.3011944499885,12.06561991363902,-110.19278678470322,32.87165281625087,22136.4228,-0.0002339849488561437
2025-07-04 01:45:00,2588.63,2590.84,2587.9,2590.67,418.9476,46.160474384864685,0.07996380361146294,2599.7231430530564,4.2549387678163635,2593.050118252657,2593.0506045023703,11.977466898859742,-82.64249987620698,42.28993536472722,22555.3704,-0.00022705872526020596
2025-07-04 01:50:00,2590.68,2592.18,2590.18,2590.18,318.9457,45.41542094328178,-0.15544413315046768,2599.711177767165,4.093871712972338,2592.781864717308,2592.777213597383,11.543821947330468,-52.556653108666,40.02770083102344,22236.4247,4.3643232705864454e-05
2025-07-04 01:55:00,2590.18,2590.98,2589.59,2590.09,313.8349,45.27088785364016,-0.34528859490774266,2599.7301099345623,3.9007380191885908,2592.506218471182,2592.52128849287,11.279844658955756,-57.090859391304036,39.6121883656509,21922.589799999998,5.072641025743082e-05
2025-07-04 02:00:00,2590.09,2591.64,2588.94,2591.63,235.99530000000001,48.3026499539986,-0.3672432177108931,2599.6253770367857,3.8149710178179643,2592.6800776773252,2592.4364038745016,10.847861545698171,-44.369062810143966,46.72206832871634,22158.585099999997,1.5306247135489967e-07
2025-07-04 02:05:00,2591.63,2592.0,2587.66,2591.53,937.1012000000001,48.11625570712046,-0.38823623309554023,2599.6161726994965,3.8524730879738343,2593.879906666796,2592.3500796959775,10.77313853472741,-61.8711649391956,26.04828462516075,21221.483899999996,-0.00011656840816299623
2025-07-04 02:10:00,2591.54,2591.54,2586.0,2589.19,947.6003000000001,43.85192614648995,-0.5869260744011626,2599.646099464424,3.9730107245471293,2593.6068793287495,2592.0491197249316,11.110262198922483,-89.12841191067223,18.57891671520117,20273.883599999994,-0.00019759350180105958
2025-07-04 02:15:00,2589.19,2591.13,2584.18,2584.73,1214.2796,37.10251386464263,-1.0916896130379428,2600.143241728448,4.185652815650925,2592.6314898723335,2591.3520607035093,11.841817497294418,-117.59615584632068,2.8962611901009745,19059.603999999992,-0.0003886599246351689
2025-07-04 02:20:00,2584.72,2587.89,2584.02,2587.68,814.3965999999999,43.31695780902888,-1.2393910793425675,2599.8392664593725,4.163106185961565,2592.0221991167737,2591.002340636508,12.55775364141874,-106.67833307598171,19.112271540469123,19874.000599999992,-0.00038821675761133156
2025-07-04 02:25:00,2587.74,2588.56,2587.49,2588.55,258.1689,45.04154602424846,-1.271585777110431,2599.066484479256,3.9421700298214652,2591.6341572146857,2590.768784385412,12.973873849429854,-68.02947615083586,23.65535248041869,20132.169499999993,-0.00024704878305201183
2025-07-04 02:30:00,2588.56,2588.78,2577.83,2578.0,2139.5412,32.2340331355275,-2.1239139787562635,2600.568763260619,4.442729313405666,2588.8626131101637,2589.5527096820397,15.151628135546215,-204.1111969996194,0.6708760852410094,17992.628299999993,-0.0005934260077087861
2025-07-04 02:35:00,2578.01,2580.44,2574.43,2578.11,1757.4129999999998,32.44971003872753,-2.75871340763797,2601.5812451541574,4.554677219590991,2586.3328354461464,2588.46292780756,17.59511733959948,-229.74676045111607,15.868909012506608,19750.041299999993,-0.00042265543081893936
2025-07-04 02:40:00,2578.1,2579.11,2572.23,2573.93,1039.0435,28.710338692595528,-3.558072351546798,2602.8542545590617,4.720771703905927,2584.793937840221,2587.0788394449355,20.109195102983275,-201.629899108326,6.981519507186137,18710.997799999994,-0.0004735094087560214
2025-07-04 02:45:00,2573.94,2577.66,2571.56,2577.54,1491.1903,35.61134941846501,-3.8558256853607418,2602.7296274481087,4.8192880107697835,2583.206848424801,2586.170378545418,22.517011916638417,-142.99270003521923,29.000969932104994,20202.188099999992,-0.00042230416663954773
2025-07-04 02:50:00,2577.55,2577.8,2573.54,2573.55,728.5089,31.93206369690266,-4.36345777669203,2602.7905681786488,4.7793388671433865,2582.4465653767197,2584.9684377315684,24.699346911760063,-117.22152619821259,9.650824442290238,19473.67919999999,-0.0005355414462299887
2025-07-04 02:55:00,2573.54,2578.32,2573.54,2575.18,1086.1403,34.89152065917581,-4.581420722588064,2602.0443391665876,4.779386090918872,2581.661185599407,2584.036205566657,26.516930942163892,-89.63729206148565,17.55577109602284,20559.81949999999,-0.00047986536443279476
2025-07-04 03:00:00,2575.18,2577.45,2573.78,2574.88,792.5531000000001,34.59340751740825,-4.723911113559552,2600.3709920087535,4.700144227281783,2581.0857347153683,2583.16418598888,28.204687541824594,-79.56170345041828,16.242661448141657,19767.26639999999,-0.0005391212514856044
2025-07-04 03:05:00,2574.88,2579.88,2571.91,2576.65,1343.2777,37.96131757436872,-4.64051855818343,2598.9825388022336,4.93370535390453,2580.4431201522316,2582.5437873232727,28.765688031471278,-62.36432949044922,24.902152641879315,21110.54409999999,-0.0004786215489556156
2025-07-04 03:10:00,2576.65,2579.99,2576.64,2578.0,570.8269,40.47874092157931,-4.4146068004588415,2597.205365834325,4.8205835429113435,2580.1981503450015,2582.1110456734373,29.242369593239207,-31.969873713051157,31.506849315068678,21681.37099999999,-0.00035971508027222526
2025-07-04 03:15:00,2578.0,2581.01,2577.43,2581.0,534.9612999999999,45.747248713628444,-3.9479852603562904,2596.2547187022783,4.731970432703418,2579.534815016541,2582.0052317997765,29.264286485822545,-3.1418642528501266,47.24724724724748,22216.332299999987,-0.0001191951453934544
2025-07-04 03:20:00,2581.01,2584.19,2580.43,2583.51,1003.0147999999999,49.7545278815512,-3.3371793783912835,2595.7484761013034,4.662543973224619,2579.1490403852295,2582.1485430569405,28.105669079871753,52.16307950779206,61.062851303015705,23219.347099999988,-0.00013326407482117109
2025-07-04 03:25:00,2583.5,2585.14,2583.5,2584.84,1093.5825,51.78668565004316,-2.714500361143564,2594.9853135795593,4.446647975137138,2578.923806562817,2582.4048722896127,26.711867725172844,88.48151052806574,77.11962833914056,24312.92959999999,-0.00011838115747790183
2025-07-04 03:30:00,2584.84,2585.05,2582.98,2583.09,563.5373000000001,48.979654091792014,-2.3353130928030623,2594.126365880516,4.276887405484497,2578.6808405588095,2582.4701225477447,25.565733304560432,83.29286491135584,66.95702671312445,23749.39229999999,0.00016483686802922412
2025-07-04 03:35:00,2583.1,2584.0,2580.62,2582.35,394.51149999999996,47.799785924128045,-2.0706471350686115,2593.1693338514983,4.212824019378469,2578.6106425637363,2582.4586823051022,25.138330798382835,75.47667017052053,62.65969802555055,23354.880799999988,0.00013740792362980833
2025-07-04 03:40:00,2582.34,2584.0,2582.21,2583.86,377.0965,50.4241142252944,-1.7192348076687267,2591.9015888318863,4.039765160851433,2578.26070832299,2582.592141133188,24.741457042646495,90.53321629604572,90.57437407953054,23731.977299999988,0.000321248046429153
2025-07-04 03:45:00,2583.87,2584.13,2579.18,2579.99,507.9464,44.27983958432796,-1.7330372883930067,2590.2359037687934,4.10478193507635,2578.477423506863,2582.3443181681223,25.11613775747856,38.53053024324333,62.076583210602955,23224.030899999987,7.955773720432398e-05
2025-07-04 03:50:00,2579.99,2580.64,2579.26,2579.73,335.90549999999996,43.892873041845014,-1.7448422258448772,2588.9377932316092,3.9101546539994425,2578.8460527512884,2582.0953354854437,25.46405556410833,7.766590251860281,60.16200294550896,22888.125399999986,0.00020015873984579233
2025-07-04 03:55:00,2579.73,2579.73,2577.08,2577.93,633.6987,41.207947755742964,-1.8777966101633865,2588.401026215713,3.8201436072852033,2579.2956545901498,2581.6986368677826,26.274419500541093,-34.817522960955905,45.5026455026453,22254.426699999985,8.923258981862377e-05
2025-07-04 04:00:00,2577.93,2579.49,2577.93,2579.49,347.1214,44.3832189410542,-1.8361193145710786,2587.2077684729625,3.6587047781933992,2579.6131668710987,2581.4882904994224,27.026900298657235,-27.180136039780447,57.29402872259952,22601.548099999985,0.00014936870568014551
2025-07-04 04:05:00,2579.48,2580.77,2578.6,2579.99,417.7233,45.40105203157917,-1.7426556862342295,2585.579971918718,3.5523687226081617,2580.1004441714113,2581.345596166144,27.117564716874483,-14.851021425017597,61.07331821617473,23019.271399999987,0.00010823754657461142
2025-07-04 04:10:00,2579.99,2581.57,2579.49,2580.99,720.4836,47.47157372587143,-1.5697977929648914,2585.760613245594,3.4471995281361774,2580.57186407644,2581.311729864606,26.833372544577966,0.34972144277122336,68.63189720332512,23739.754999999986,9.687607015299952e-05
2025-07-04 04:15:00,2580.99,2584.64,2580.57,2581.64,1081.3585,48.829917412461555,-1.3646265342158586,2585.9969775417126,3.4916852761264296,2581.4801828104596,2581.3429936870243,25.31644030566594,44.80946807125604,58.8235294117647,24821.113499999985,2.0888450369275596e-05
2025-07-04 04:20:00,2581.64,2582.59,2580.24,2580.92,543.1071,47.36871393953394,-1.245764419421448,2585.871852074923,3.4101363278317107,2581.683793348538,2581.302708573974,24.017259794002346,-3.3633266358089697,47.64267990074654,24278.006399999984,-8.339353041363536e-05
2025-07-04 04:25:00,2580.91,2580.92,2577.87,2579.63,638.7407000000001,44.783003883825245,-1.241348068293064,2585.892125599775,3.384412304415173,2581.636288701229,2581.1434029955003,23.550470855824155,-77.34195402297088,31.637717121590562,23639.265699999985,-0.00016794563647545835
2025-07-04 04:30:00,2579.63,2579.63,2574.99,2576.6,904.9073,39.34966414029995,-1.4654509491087993,2585.5309750566053,3.4740971398141123,2581.0280912645,2580.7106979483096,23.867498715034184,-146.41897737101,15.862068965518354,22734.358399999986,-0.00020940918285058027
2025-07-04 04:35:00,2576.59,2577.5,2574.81,2574.81,381.7523,36.52999386506649,-1.7671218563109505,2585.5792546503776,3.418090201255965,2580.286363986204,2580.148726715137,24.205588308899774,-166.7144657367542,0.0,22352.606099999986,-0.00024342879675056292
2025-07-04 04:40:00,2574.81,2575.03,2573.18,2574.37,974.5781,35.84996036919139,-2.018435280970607,2585.6507656160634,3.3060837583091365,2579.333988615846,2579.5983717898857,24.90979936111577,-181.28524784802872,10.383944153578105,21378.027999999988,-0.00030639755529162277
2025-07-04 04:45:00,2574.37,2575.27,2569.79,2571.6,1329.9211,31.832404487282503,-2.4132998127579413,2586.3372450105917,3.4613634898584853,2578.176714264968,2578.836622095611,26.252813846340338,-183.44447258098052,12.188552188551895,20048.106899999988,-0.00027125024204896486
2025-07-04 04:50:00,2571.62,2572.97,2569.3,2570.19,1894.6715,29.990044937524274,-2.8076432514772023,2587.1227049101008,3.476266097725709,2576.6931421837353,2578.0131342769814,27.589431549545726,-168.06798531988608,5.801825293350004,18153.435399999988,-0.00030854367503340324
2025-07-04 04:55:00,2570.2,2571.74,2570.19,2570.31,1181.8994,30.35945940148669,-3.07503320202386,2587.471711055115,3.3386756621738534,2575.879275116078,2577.2795024410784,28.830576559665015,-133.63934931339577,6.584093872228057,19335.334799999986,-0.00024650729220324075
2025-07-04 05:00:00,2570.31,2575.81,2569.87,2573.34,1523.1625,39.0978734703716,-3.0077742378998664,2586.989592751648,3.5244845434471537,2575.4244800633433,2576.904311732404,28.154146983000647,-73.37496830671489,26.336375488918154,20858.497299999985,-0.00019869817120559316
2025-07-04 05:05:00,2573.35,2578.46,2573.35,2577.63,857.8058000000001,48.878627521167864,-2.578579616573279,2586.093929200544,3.6384499332009206,2575.3554819537044,2576.9734249007465,26.586485109166194,-2.838511699264706,54.30247718383374,21716.303099999983,-7.592672449586539e-05
2025-07-04 05:10:00,2577.63,2578.33,2575.68,2576.27,447.2948,46.33798631549631,-2.32142053015923,2585.4245674367717,3.5678463665437183,2575.3069107180672,2576.906432053056,25.13079908346277,6.273672711081432,45.436766623206914,21269.008299999983,-0.0001521946291140793
2025-07-04 05:15:00,2576.26,2578.6,2574.99,2575.53,709.8828,44.96833922908188,-2.1525190176680553,2584.8130615422956,3.570857340362033,2575.2224300453763,2576.775343286098,23.994857499278663,3.4859645476853243,40.61277705345596,20559.125499999984,-0.00019711782262119004
2025-07-04 05:20:00,2575.53,2575.54,2571.0,2571.0,539.9692,37.63481865993372,-2.3570261629506604,2583.9946278803473,3.640081816050457,2574.807540442515,2576.225310592184,24.023210913490736,-71.72839506173564,11.082138200781307,20019.156299999984,-0.00032044855561904245
2025-07-04 05:25:00,2571.01,2576.0,2570.37,2576.0,906.5184,47.761220811950245,-2.0915314629532986,2583.6318457680622,3.7822188291897176,2574.1293329141668,2576.2038524405475,24.198713308668207,-24.44277485599595,50.41384499623654,20925.674699999985,-0.00011673269382559785
2025-07-04 05:30:00,2575.99,2581.28,2575.77,2578.86,1183.5164,52.51113221102694,-1.6315395303290643,2583.517802524176,3.905631769961896,2574.2382204770547,2576.456818874781,22.558839795085323,107.02892673696371,79.79966611018307,22109.191099999985,7.367026453998966e-05
2025-07-04 05:35:00,2578.87,2579.99,2578.01,2578.62,837.3226000000001,52.083155956222825,-1.2716992465884687,2583.5888679583936,3.7680866435360154,2574.277509378795,2576.6628361248017,21.036100103901216,117.10037174720162,77.79632721201749,21271.868499999986,0.00012380773011129906
2025-07-04 05:40:00,2578.63,2578.99,2577.22,2577.22,413.39070000000004,49.54638230414613,-1.0869617109333376,2583.3466927525064,3.625366168997727,2574.19636173442,2576.715899351011,19.85822527543937,82.94127545008712,66.11018363939571,20858.477799999986,9.280442463416305e-05
2025-07-04 05:45:00,2577.22,2577.93,2573.53,2573.58,552.5675,43.60028772752879,-1.2202076677740479,2582.903790365288,3.680697156926435,2574.1869904241707,2576.417242269962,19.746949133171622,5.3968581348185145,35.72621035058213,20305.910299999985,6.477249408858483e-05
2025-07-04 05:50:00,2573.57,2574.55,2572.99,2573.71,519.8365,43.859421132515486,-1.3003267773469815,2582.201187662845,3.529218788574575,2574.1688985037545,2576.1594096728227,19.77320255719199,-29.759240420478314,36.81135225375499,20825.746799999986,0.00011467333350374347
